date,item_id,sales,price,promo,weekday,month,year,day,revenue
2022-06-15,47,-0.75,0.170372285418821,0,2,6,2022,15,-0.36464161263900263
2022-06-16,47,-0.7,0.170372285418821,0,3,6,2022,16,-0.3193763796143327
2022-06-17,47,-0.85,0.170372285418821,0,4,6,2022,17,-0.4551720786883424
2022-06-18,47,-1.05,0.170372285418821,0,5,6,2022,18,-0.6362330107870221
2022-06-19,47,-0.85,0.170372285418821,0,6,6,2022,19,-0.4551720786883424
2022-06-20,47,-0.55,0.170372285418821,0,0,6,2022,20,-0.1835806805403229
2022-06-21,47,-0.6,0.170372285418821,0,1,6,2022,21,-0.22884591356499284
2022-06-22,47,-0.55,0.170372285418821,0,2,6,2022,22,-0.1835806805403229
2022-06-23,47,-0.85,0.170372285418821,0,3,6,2022,23,-0.4551720786883424
2022-06-24,47,-0.85,0.170372285418821,0,4,6,2022,24,-0.4551720786883424
2022-06-25,47,-0.55,-0.16675284384694922,1,5,6,2022,25,-0.33745887187460943
2022-06-26,47,-0.35,-0.16675284384694922,1,6,6,2022,26,-0.19260457303105605
2022-06-27,47,-0.9,0.170372285418821,0,0,6,2022,27,-0.5004373117130124
2022-06-28,47,-0.6,0.170372285418821,0,1,6,2022,28,-0.22884591356499284
2022-06-29,47,-0.35,0.170372285418821,0,2,6,2022,29,-0.0025197484416432567
2022-06-30,47,-0.65,0.170372285418821,0,3,6,2022,30,-0.2741111465896628
2022-07-01,47,-1.05,0.170372285418821,0,4,7,2022,1,-0.6362330107870221
2022-07-02,47,-0.6,0.170372285418821,0,5,7,2022,2,-0.22884591356499284
2022-07-03,47,-0.7,0.170372285418821,0,6,7,2022,3,-0.3193763796143327
2022-07-04,47,-0.55,0.170372285418821,0,0,7,2022,4,-0.1835806805403229
2022-07-05,47,-0.85,0.170372285418821,0,1,7,2022,5,-0.4551720786883424
2022-07-06,47,-0.3,0.170372285418821,0,2,7,2022,6,0.04274548458302669
2022-07-07,47,-0.75,0.170372285418821,0,3,7,2022,7,-0.36464161263900263
2022-07-08,47,-0.85,0.170372285418821,0,4,7,2022,8,-0.4551720786883424
2022-07-09,47,-0.95,0.170372285418821,0,5,7,2022,9,-0.5457025447376822
2022-07-10,47,-0.65,0.170372285418821,0,6,7,2022,10,-0.2741111465896628
2022-07-11,47,-0.75,0.170372285418821,0,0,7,2022,11,-0.36464161263900263
2022-07-12,47,-0.55,0.170372285418821,0,1,7,2022,12,-0.1835806805403229
2022-07-13,47,-0.55,0.170372285418821,0,2,7,2022,13,-0.1835806805403229
2022-07-14,47,-0.3,-0.16675284384694922,1,3,7,2022,14,-0.15639099832016765
2022-07-15,47,-0.9,0.170372285418821,0,4,7,2022,15,-0.5004373117130124
2022-07-16,47,-0.6,0.170372285418821,0,5,7,2022,16,-0.22884591356499284
2022-07-17,47,-1.05,0.170372285418821,0,6,7,2022,17,-0.6362330107870221
2022-07-18,47,-0.35,-0.16675284384694922,1,0,7,2022,18,-0.19260457303105605
2022-07-19,47,-0.6,0.170372285418821,0,1,7,2022,19,-0.22884591356499284
2022-07-20,47,-0.45,0.170372285418821,0,2,7,2022,20,-0.09305021449098315
2022-07-21,47,-0.5,0.170372285418821,0,3,7,2022,21,-0.13831544751565295
2022-07-22,47,-0.8,0.170372285418821,0,4,7,2022,22,-0.40990684566367247
2022-07-23,47,-0.8,0.170372285418821,0,5,7,2022,23,-0.40990684566367247
2022-07-24,47,-0.6,0.170372285418821,0,6,7,2022,24,-0.22884591356499284
2022-07-25,47,-0.75,0.170372285418821,0,0,7,2022,25,-0.36464161263900263
2022-07-26,47,-0.8,0.170372285418821,0,1,7,2022,26,-0.40990684566367247
2022-07-27,47,-0.7,0.170372285418821,0,2,7,2022,27,-0.3193763796143327
2022-07-28,47,-0.9,0.170372285418821,0,3,7,2022,28,-0.5004373117130124
2022-07-29,47,-0.75,0.170372285418821,0,4,7,2022,29,-0.36464161263900263
2022-07-30,47,-0.75,0.170372285418821,0,5,7,2022,30,-0.36464161263900263
2022-07-31,47,-0.9,0.170372285418821,0,6,7,2022,31,-0.5004373117130124
2022-08-01,47,-1.0,0.170372285418821,0,0,8,2022,1,-0.5909677777623522
2022-08-02,47,-0.55,0.170372285418821,0,1,8,2022,2,-0.1835806805403229
2022-08-03,47,-0.95,0.170372285418821,0,2,8,2022,3,-0.5457025447376822
2022-08-04,47,-0.95,0.170372285418821,0,3,8,2022,4,-0.5457025447376822
2022-08-05,47,-0.85,0.170372285418821,0,4,8,2022,5,-0.4551720786883424
2022-08-06,47,-0.9,0.170372285418821,0,5,8,2022,6,-0.5004373117130124
2022-08-07,47,-0.85,0.170372285418821,0,6,8,2022,7,-0.4551720786883424
2022-08-08,47,-0.5,-0.16675284384694922,1,0,8,2022,8,-0.30124529716372106
2022-08-09,47,-0.45,0.170372285418821,0,1,8,2022,9,-0.09305021449098315
2022-08-10,47,-0.7,0.170372285418821,0,2,8,2022,10,-0.3193763796143327
2022-08-11,47,-0.3,-0.16675284384694922,1,3,8,2022,11,-0.15639099832016765
2022-08-12,47,-0.75,0.170372285418821,0,4,8,2022,12,-0.36464161263900263
2022-08-13,47,-1.1,0.170372285418821,0,5,8,2022,13,-0.681498243811692
2022-08-14,47,-0.95,0.170372285418821,0,6,8,2022,14,-0.5457025447376822
2022-08-15,47,-0.5,0.170372285418821,0,0,8,2022,15,-0.13831544751565295
2022-08-16,47,-0.8,0.170372285418821,0,1,8,2022,16,-0.40990684566367247
2022-08-17,47,-0.8,0.170372285418821,0,2,8,2022,17,-0.40990684566367247
2022-08-18,47,-0.75,0.170372285418821,0,3,8,2022,18,-0.36464161263900263
2022-08-19,47,-0.95,0.170372285418821,0,4,8,2022,19,-0.5457025447376822
2022-08-20,47,-1.05,0.170372285418821,0,5,8,2022,20,-0.6362330107870221
2022-08-21,47,-1.0,0.170372285418821,0,6,8,2022,21,-0.5909677777623522
2022-08-22,47,-0.6,0.170372285418821,0,0,8,2022,22,-0.22884591356499284
2022-08-23,47,-0.75,0.170372285418821,0,1,8,2022,23,-0.36464161263900263
2022-08-24,47,-0.95,0.170372285418821,0,2,8,2022,24,-0.5457025447376822
2022-08-25,47,-1.0,0.170372285418821,0,3,8,2022,25,-0.5909677777623522
2022-08-26,47,-0.55,0.170372285418821,0,4,8,2022,26,-0.1835806805403229
2022-08-27,47,-1.0,0.170372285418821,0,5,8,2022,27,-0.5909677777623522
2022-08-28,47,-0.85,0.170372285418821,0,6,8,2022,28,-0.4551720786883424
2022-08-29,47,-0.95,0.170372285418821,0,0,8,2022,29,-0.5457025447376822
2022-08-30,47,-0.7,0.170372285418821,0,1,8,2022,30,-0.3193763796143327
2022-08-31,47,-0.55,0.170372285418821,0,2,8,2022,31,-0.1835806805403229
2022-09-01,47,-0.9,0.170372285418821,0,3,9,2022,1,-0.5004373117130124
2022-09-02,47,-0.85,0.170372285418821,0,4,9,2022,2,-0.4551720786883424
2022-09-03,47,-1.2,0.170372285418821,0,5,9,2022,3,-0.7720287098610319
2022-09-04,47,-0.65,0.170372285418821,0,6,9,2022,4,-0.2741111465896628
2022-09-05,47,-0.8,0.170372285418821,0,0,9,2022,5,-0.40990684566367247
2022-09-06,47,-0.85,0.170372285418821,0,1,9,2022,6,-0.4551720786883424
2022-09-07,47,-0.5,-0.16675284384694922,1,2,9,2022,7,-0.30124529716372106
2022-09-08,47,-0.9,0.170372285418821,0,3,9,2022,8,-0.5004373117130124
2022-09-09,47,-1.0,0.170372285418821,0,4,9,2022,9,-0.5909677777623522
2022-09-10,47,-1.35,0.170372285418821,0,5,9,2022,10,-0.9078244089350416
2022-09-11,47,-0.95,0.170372285418821,0,6,9,2022,11,-0.5457025447376822
2022-09-12,47,-0.65,-0.16675284384694922,1,0,9,2022,12,-0.4098860212963861
2022-09-13,47,-0.7,0.170372285418821,0,1,9,2022,13,-0.3193763796143327
2022-09-14,47,-0.85,0.170372285418821,0,2,9,2022,14,-0.4551720786883424
2022-09-15,47,-0.65,-0.16675284384694922,1,3,9,2022,15,-0.4098860212963861
2022-09-16,47,-0.95,0.170372285418821,0,4,9,2022,16,-0.5457025447376822
2022-09-17,47,-1.2,0.170372285418821,0,5,9,2022,17,-0.7720287098610319
2022-09-18,47,-0.95,0.170372285418821,0,6,9,2022,18,-0.5457025447376822
2022-09-19,47,-1.15,0.170372285418821,0,0,9,2022,19,-0.726763476836362
2022-09-20,47,-0.65,0.170372285418821,0,1,9,2022,20,-0.2741111465896628
2022-09-21,47,-0.7,0.170372285418821,0,2,9,2022,21,-0.3193763796143327
2022-09-22,47,-1.0,0.170372285418821,0,3,9,2022,22,-0.5909677777623522
2022-09-23,47,-0.85,0.170372285418821,0,4,9,2022,23,-0.4551720786883424
2022-09-24,47,-0.95,0.170372285418821,0,5,9,2022,24,-0.5457025447376822
2022-09-25,47,-1.1,0.170372285418821,0,6,9,2022,25,-0.681498243811692
2022-09-26,47,-1.2,0.170372285418821,0,0,9,2022,26,-0.7720287098610319
2022-09-27,47,-0.75,0.170372285418821,0,1,9,2022,27,-0.36464161263900263
2022-09-28,47,-0.9,0.170372285418821,0,2,9,2022,28,-0.5004373117130124
2022-09-29,47,-0.7,0.170372285418821,0,3,9,2022,29,-0.3193763796143327
2022-09-30,47,-0.95,0.170372285418821,0,4,9,2022,30,-0.5457025447376822
2022-10-01,47,-1.1,0.170372285418821,0,5,10,2022,1,-0.681498243811692
2022-10-02,47,-0.7,0.170372285418821,0,6,10,2022,2,-0.3193763796143327
2022-10-03,47,-0.8,0.170372285418821,0,0,10,2022,3,-0.40990684566367247
2022-10-04,47,-1.35,0.170372285418821,0,1,10,2022,4,-0.9078244089350416
2022-10-05,47,-0.85,0.170372285418821,0,2,10,2022,5,-0.4551720786883424
2022-10-06,47,-1.05,0.170372285418821,0,3,10,2022,6,-0.6362330107870221
2022-10-07,47,-1.05,0.170372285418821,0,4,10,2022,7,-0.6362330107870221
2022-10-08,47,-1.0,0.170372285418821,0,5,10,2022,8,-0.5909677777623522
2022-10-09,47,-0.9,0.170372285418821,0,6,10,2022,9,-0.5004373117130124
2022-10-10,47,-0.85,0.170372285418821,0,0,10,2022,10,-0.4551720786883424
2022-10-11,47,-0.35,-0.16675284384694922,1,1,10,2022,11,-0.19260457303105605
2022-10-12,47,-0.35,-0.16675284384694922,1,2,10,2022,12,-0.19260457303105605
2022-10-13,47,-0.75,0.170372285418821,0,3,10,2022,13,-0.36464161263900263
2022-10-14,47,-0.9,0.170372285418821,0,4,10,2022,14,-0.5004373117130124
2022-10-15,47,-0.8,0.170372285418821,0,5,10,2022,15,-0.40990684566367247
2022-10-16,47,-1.0,0.170372285418821,0,6,10,2022,16,-0.5909677777623522
2022-10-17,47,-0.65,-0.16675284384694922,1,0,10,2022,17,-0.4098860212963861
2022-10-18,47,-0.75,-0.16675284384694922,1,1,10,2022,18,-0.4823131707181628
2022-10-19,47,-0.6,0.170372285418821,0,2,10,2022,19,-0.22884591356499284
2022-10-20,47,-0.85,0.170372285418821,0,3,10,2022,20,-0.4551720786883424
2022-10-21,47,-0.5,0.170372285418821,0,4,10,2022,21,-0.13831544751565295
2022-10-22,47,-1.05,0.170372285418821,0,5,10,2022,22,-0.6362330107870221
2022-10-23,47,-0.95,0.170372285418821,0,6,10,2022,23,-0.5457025447376822
2022-10-24,47,-0.5,-0.16675284384694922,1,0,10,2022,24,-0.30124529716372106
2022-10-25,47,-0.95,0.170372285418821,0,1,10,2022,25,-0.5457025447376822
2022-10-26,47,-0.7,0.170372285418821,0,2,10,2022,26,-0.3193763796143327
2022-10-27,47,-0.8,0.170372285418821,0,3,10,2022,27,-0.40990684566367247
2022-10-28,47,-0.95,0.170372285418821,0,4,10,2022,28,-0.5457025447376822
2022-10-29,47,-0.8,0.170372285418821,0,5,10,2022,29,-0.40990684566367247
2022-10-30,47,-1.1,0.170372285418821,0,6,10,2022,30,-0.681498243811692
2022-10-31,47,-0.8,0.170372285418821,0,0,10,2022,31,-0.40990684566367247
2022-11-01,47,-0.55,0.170372285418821,0,1,11,2022,1,-0.1835806805403229
2022-11-02,47,-0.85,0.170372285418821,0,2,11,2022,2,-0.4551720786883424
2022-11-03,47,-0.85,0.170372285418821,0,3,11,2022,3,-0.4551720786883424
2022-11-04,47,-0.55,0.170372285418821,0,4,11,2022,4,-0.1835806805403229
2022-11-05,47,-0.9,0.170372285418821,0,5,11,2022,5,-0.5004373117130124
2022-11-06,47,-1.0,0.170372285418821,0,6,11,2022,6,-0.5909677777623522
2022-11-07,47,-0.7,0.170372285418821,0,0,11,2022,7,-0.3193763796143327
2022-11-08,47,-0.85,0.170372285418821,0,1,11,2022,8,-0.4551720786883424
2022-11-09,47,-0.95,0.170372285418821,0,2,11,2022,9,-0.5457025447376822
2022-11-10,47,-0.6,0.170372285418821,0,3,11,2022,10,-0.22884591356499284
2022-11-11,47,-1.05,0.170372285418821,0,4,11,2022,11,-0.6362330107870221
2022-11-12,47,-0.55,0.170372285418821,0,5,11,2022,12,-0.1835806805403229
2022-11-13,47,-1.0,0.170372285418821,0,6,11,2022,13,-0.5909677777623522
2022-11-14,47,-0.5,0.170372285418821,0,0,11,2022,14,-0.13831544751565295
2022-11-15,47,-0.95,0.170372285418821,0,1,11,2022,15,-0.5457025447376822
2022-11-16,47,-0.55,0.170372285418821,0,2,11,2022,16,-0.1835806805403229
2022-11-17,47,-0.35,-0.16675284384694922,1,3,11,2022,17,-0.19260457303105605
2022-11-18,47,-0.75,0.170372285418821,0,4,11,2022,18,-0.36464161263900263
2022-11-19,47,-0.8,0.170372285418821,0,5,11,2022,19,-0.40990684566367247
2022-11-20,47,-0.95,0.170372285418821,0,6,11,2022,20,-0.5457025447376822
2022-11-21,47,-1.0,0.170372285418821,0,0,11,2022,21,-0.5909677777623522
2022-11-22,47,-0.7,0.170372285418821,0,1,11,2022,22,-0.3193763796143327
2022-11-23,47,-0.65,0.170372285418821,0,2,11,2022,23,-0.2741111465896628
2022-11-24,47,-0.8,0.170372285418821,0,3,11,2022,24,-0.40990684566367247
2022-11-25,47,-0.8,0.170372285418821,0,4,11,2022,25,-0.40990684566367247
2022-11-26,47,-0.85,0.170372285418821,0,5,11,2022,26,-0.4551720786883424
2022-11-27,47,-0.75,-0.16675284384694922,1,6,11,2022,27,-0.4823131707181628
2022-11-28,47,-0.7,0.170372285418821,0,0,11,2022,28,-0.3193763796143327
2022-11-29,47,-0.35,-0.16675284384694922,1,1,11,2022,29,-0.19260457303105605
2022-11-30,47,-0.75,0.170372285418821,0,2,11,2022,30,-0.36464161263900263
2022-12-01,47,-0.6,0.170372285418821,0,3,12,2022,1,-0.22884591356499284
2022-12-02,47,-0.95,0.170372285418821,0,4,12,2022,2,-0.5457025447376822
2022-12-03,47,-0.95,0.170372285418821,0,5,12,2022,3,-0.5457025447376822
2022-12-04,47,-0.85,0.170372285418821,0,6,12,2022,4,-0.4551720786883424
2022-12-05,47,-0.55,0.170372285418821,0,0,12,2022,5,-0.1835806805403229
2022-12-06,47,-0.6,0.170372285418821,0,1,12,2022,6,-0.22884591356499284
2022-12-07,47,-0.55,0.170372285418821,0,2,12,2022,7,-0.1835806805403229
2022-12-08,47,-0.75,0.170372285418821,0,3,12,2022,8,-0.36464161263900263
2022-12-09,47,-0.8,0.170372285418821,0,4,12,2022,9,-0.40990684566367247
2022-12-10,47,-0.85,0.170372285418821,0,5,12,2022,10,-0.4551720786883424
2022-12-11,47,-0.8,0.170372285418821,0,6,12,2022,11,-0.40990684566367247
2022-12-12,47,-0.75,0.170372285418821,0,0,12,2022,12,-0.36464161263900263
2022-12-13,47,-0.4,0.170372285418821,0,1,12,2022,13,-0.04778498146631321
2022-12-14,47,-0.65,0.170372285418821,0,2,12,2022,14,-0.2741111465896628
2022-12-15,47,-0.9,0.170372285418821,0,3,12,2022,15,-0.5004373117130124
2022-12-16,47,-0.35,0.170372285418821,0,4,12,2022,16,-0.0025197484416432567
2022-12-17,47,-0.9,0.170372285418821,0,5,12,2022,17,-0.5004373117130124
2022-12-18,47,-0.6,0.170372285418821,0,6,12,2022,18,-0.22884591356499284
2022-12-19,47,-0.5,0.170372285418821,0,0,12,2022,19,-0.13831544751565295
2022-12-20,47,-0.45,0.170372285418821,0,1,12,2022,20,-0.09305021449098315
2022-12-21,47,-0.15,-0.16675284384694922,1,2,12,2022,21,-0.047750274187502564
2022-12-22,47,-0.6,0.170372285418821,0,3,12,2022,22,-0.22884591356499284
2022-12-23,47,-0.95,0.170372285418821,0,4,12,2022,23,-0.5457025447376822
2022-12-24,47,-0.5,0.170372285418821,0,5,12,2022,24,-0.13831544751565295
2022-12-25,47,-0.9,0.170372285418821,0,6,12,2022,25,-0.5004373117130124
2022-12-26,47,-0.7,0.170372285418821,0,0,12,2022,26,-0.3193763796143327
2022-12-27,47,-0.55,0.170372285418821,0,1,12,2022,27,-0.1835806805403229
2022-12-28,47,-0.55,0.170372285418821,0,2,12,2022,28,-0.1835806805403229
2022-12-29,47,-0.7,0.170372285418821,0,3,12,2022,29,-0.3193763796143327
2022-12-30,47,-0.5,0.170372285418821,0,4,12,2022,30,-0.13831544751565295
2022-12-31,47,-0.65,0.170372285418821,0,5,12,2022,31,-0.2741111465896628
2023-01-01,47,-0.7,0.170372285418821,0,6,1,2023,1,-0.3193763796143327
2023-01-02,47,-0.7,0.170372285418821,0,0,1,2023,2,-0.3193763796143327
2023-01-03,47,-0.35,0.170372285418821,0,1,1,2023,3,-0.0025197484416432567
2023-01-04,47,-0.55,0.170372285418821,0,2,1,2023,4,-0.1835806805403229
2023-01-05,47,0.1,-0.16675284384694922,1,3,1,2023,5,0.13331759936693932
2023-01-06,47,-0.7,0.170372285418821,0,4,1,2023,6,-0.3193763796143327
2023-01-07,47,-0.6,0.170372285418821,0,5,1,2023,7,-0.22884591356499284
2023-01-08,47,-0.75,0.170372285418821,0,6,1,2023,8,-0.36464161263900263
2023-01-09,47,-0.6,0.170372285418821,0,0,1,2023,9,-0.22884591356499284
2023-01-10,47,-0.3,0.170372285418821,0,1,1,2023,10,0.04274548458302669
2023-01-11,47,-0.15,0.170372285418821,0,2,1,2023,11,0.1785411836570364
2023-01-12,47,-0.3,0.170372285418821,0,3,1,2023,12,0.04274548458302669
2023-01-13,47,-0.55,0.170372285418821,0,4,1,2023,13,-0.1835806805403229
2023-01-14,47,-0.65,0.170372285418821,0,5,1,2023,14,-0.2741111465896628
2023-01-15,47,-0.8,0.170372285418821,0,6,1,2023,15,-0.40990684566367247
2023-01-16,47,-0.55,0.170372285418821,0,0,1,2023,16,-0.1835806805403229
2023-01-17,47,-0.6,0.170372285418821,0,1,1,2023,17,-0.22884591356499284
2023-01-18,47,0.1,-0.16675284384694922,1,2,1,2023,18,0.13331759936693932
2023-01-19,47,-0.45,0.170372285418821,0,3,1,2023,19,-0.09305021449098315
2023-01-20,47,-0.95,0.170372285418821,0,4,1,2023,20,-0.5457025447376822
2023-01-21,47,-0.75,0.170372285418821,0,5,1,2023,21,-0.36464161263900263
2023-01-22,47,-0.3,-0.16675284384694922,1,6,1,2023,22,-0.15639099832016765
2023-01-23,47,-0.15,-0.16675284384694922,1,0,1,2023,23,-0.047750274187502564
2023-01-24,47,-0.4,0.170372285418821,0,1,1,2023,24,-0.04778498146631321
2023-01-25,47,-0.6,0.170372285418821,0,2,1,2023,25,-0.22884591356499284
2023-01-26,47,-0.6,0.170372285418821,0,3,1,2023,26,-0.22884591356499284
2023-01-27,47,-0.1,-0.16675284384694922,1,4,1,2023,27,-0.011536699476614157
2023-01-28,47,-0.7,0.170372285418821,0,5,1,2023,28,-0.3193763796143327
2023-01-29,47,-0.65,0.170372285418821,0,6,1,2023,29,-0.2741111465896628
2023-01-30,47,-0.2,-0.16675284384694922,1,0,1,2023,30,-0.08396384889839098
2023-01-31,47,-0.4,0.170372285418821,0,1,1,2023,31,-0.04778498146631321
2023-02-01,47,-0.7,0.170372285418821,0,2,2,2023,1,-0.3193763796143327
2023-02-02,47,-0.35,0.170372285418821,0,3,2,2023,2,-0.0025197484416432567
2023-02-03,47,-0.35,0.170372285418821,0,4,2,2023,3,-0.0025197484416432567
2023-02-04,47,-0.85,0.170372285418821,0,5,2,2023,4,-0.4551720786883424
2023-02-05,47,-0.8,0.170372285418821,0,6,2,2023,5,-0.40990684566367247
2023-02-06,47,-0.45,0.170372285418821,0,0,2,2023,6,-0.09305021449098315
2023-02-07,47,-0.15,0.170372285418821,0,1,2,2023,7,0.1785411836570364
2023-02-08,47,-0.35,0.170372285418821,0,2,2,2023,8,-0.0025197484416432567
2023-02-09,47,-0.15,-0.16675284384694922,1,3,2,2023,9,-0.047750274187502564
2023-02-10,47,-0.6,0.170372285418821,0,4,2,2023,10,-0.22884591356499284
2023-02-11,47,-0.85,0.170372285418821,0,5,2,2023,11,-0.4551720786883424
2023-02-12,47,-0.75,0.170372285418821,0,6,2,2023,12,-0.36464161263900263
2023-02-13,47,-0.55,0.170372285418821,0,0,2,2023,13,-0.1835806805403229
2023-02-14,47,0.05,-0.16675284384694922,1,1,2,2023,14,0.09710402465605092
2023-02-15,47,-0.45,0.170372285418821,0,2,2,2023,15,-0.09305021449098315
2023-02-16,47,-0.4,0.170372285418821,0,3,2,2023,16,-0.04778498146631321
2023-02-17,47,-0.55,0.170372285418821,0,4,2,2023,17,-0.1835806805403229
2023-02-18,47,-0.85,0.170372285418821,0,5,2,2023,18,-0.4551720786883424
2023-02-19,47,-0.55,0.170372285418821,0,6,2,2023,19,-0.1835806805403229
2023-02-20,47,-0.55,0.170372285418821,0,0,2,2023,20,-0.1835806805403229
2023-02-21,47,-0.2,0.170372285418821,0,1,2,2023,21,0.13327595063236658
2023-02-22,47,-0.15,0.170372285418821,0,2,2,2023,22,0.1785411836570364
2023-02-23,47,-0.45,0.170372285418821,0,3,2,2023,23,-0.09305021449098315
2023-02-24,47,-0.05,-0.16675284384694922,1,4,2,2023,24,0.024676875234274254
2023-02-25,47,-0.75,0.170372285418821,0,5,2,2023,25,-0.36464161263900263
2023-02-26,47,-0.4,0.170372285418821,0,6,2,2023,26,-0.04778498146631321
2023-02-27,47,-0.1,-0.16675284384694922,1,0,2,2023,27,-0.011536699476614157
2023-02-28,47,-0.25,0.170372285418821,0,1,2,2023,28,0.08801071760769665
2023-03-01,47,-0.3,0.170372285418821,0,2,3,2023,1,0.04274548458302669
2023-03-02,47,-0.5,0.170372285418821,0,3,3,2023,2,-0.13831544751565295
2023-03-03,47,-0.4,0.170372285418821,0,4,3,2023,3,-0.04778498146631321
2023-03-04,47,-0.75,0.170372285418821,0,5,3,2023,4,-0.36464161263900263
2023-03-05,47,-0.45,-0.16675284384694922,1,6,3,2023,5,-0.2650317224528327
2023-03-06,47,-0.9,0.170372285418821,0,0,3,2023,6,-0.5004373117130124
2023-03-07,47,-0.45,0.170372285418821,0,1,3,2023,7,-0.09305021449098315
2023-03-08,47,-0.05,0.170372285418821,0,2,3,2023,8,0.26907164970637626
2023-03-09,47,-0.15,0.170372285418821,0,3,3,2023,9,0.1785411836570364
2023-03-10,47,-0.65,0.170372285418821,0,4,3,2023,10,-0.2741111465896628
2023-03-11,47,-0.7,0.170372285418821,0,5,3,2023,11,-0.3193763796143327
2023-03-12,47,-0.65,0.170372285418821,0,6,3,2023,12,-0.2741111465896628
2023-03-13,47,-0.65,0.170372285418821,0,0,3,2023,13,-0.2741111465896628
2023-03-14,47,-0.4,0.170372285418821,0,1,3,2023,14,-0.04778498146631321
2023-03-15,47,-0.1,0.170372285418821,0,2,3,2023,15,0.22380641668170634
2023-03-16,47,-0.25,0.170372285418821,0,3,3,2023,16,0.08801071760769665
2023-03-17,47,-0.45,0.170372285418821,0,4,3,2023,17,-0.09305021449098315
2023-03-18,47,-0.45,-0.16675284384694922,1,5,3,2023,18,-0.2650317224528327
2023-03-19,47,-0.55,0.170372285418821,0,6,3,2023,19,-0.1835806805403229
2023-03-20,47,-0.75,0.170372285418821,0,0,3,2023,20,-0.36464161263900263
2023-03-21,47,-0.15,0.170372285418821,0,1,3,2023,21,0.1785411836570364
2023-03-22,47,-0.2,0.170372285418821,0,2,3,2023,22,0.13327595063236658
2023-03-23,47,-0.55,0.170372285418821,0,3,3,2023,23,-0.1835806805403229
2023-03-24,47,-0.25,0.170372285418821,0,4,3,2023,24,0.08801071760769665
2023-03-25,47,-0.9,0.170372285418821,0,5,3,2023,25,-0.5004373117130124
2023-03-26,47,-0.5,0.170372285418821,0,6,3,2023,26,-0.13831544751565295
2023-03-27,47,-0.35,0.170372285418821,0,0,3,2023,27,-0.0025197484416432567
2023-03-28,47,-0.45,0.170372285418821,0,1,3,2023,28,-0.09305021449098315
2023-03-29,47,-0.25,0.170372285418821,0,2,3,2023,29,0.08801071760769665
2023-03-30,47,-0.6,0.170372285418821,0,3,3,2023,30,-0.22884591356499284
2023-03-31,47,-0.95,0.170372285418821,0,4,3,2023,31,-0.5457025447376822
2023-04-01,47,-0.75,0.170372285418821,0,5,4,2023,1,-0.36464161263900263
2023-04-02,47,-0.65,0.170372285418821,0,6,4,2023,2,-0.2741111465896628
2023-04-03,47,-0.3,0.170372285418821,0,0,4,2023,3,0.04274548458302669
2023-04-04,47,-0.25,0.170372285418821,0,1,4,2023,4,0.08801071760769665
2023-04-05,47,0.35,-0.16675284384694922,1,2,4,2023,5,0.314385472921381
2023-04-06,47,0.05,-0.16675284384694922,1,3,4,2023,6,0.09710402465605092
2023-04-07,47,-0.6,0.170372285418821,0,4,4,2023,7,-0.22884591356499284
2023-04-08,47,-0.75,0.170372285418821,0,5,4,2023,8,-0.36464161263900263
2023-04-09,47,-0.75,0.170372285418821,0,6,4,2023,9,-0.36464161263900263
2023-04-10,47,-0.5,0.170372285418821,0,0,4,2023,10,-0.13831544751565295
2023-04-11,47,-0.25,0.170372285418821,0,1,4,2023,11,0.08801071760769665
2023-04-12,47,-0.3,0.170372285418821,0,2,4,2023,12,0.04274548458302669
2023-04-13,47,-0.4,0.170372285418821,0,3,4,2023,13,-0.04778498146631321
2023-04-14,47,0.05,-0.16675284384694922,1,4,4,2023,14,0.09710402465605092
2023-04-15,47,-0.3,-0.16675284384694922,1,5,4,2023,15,-0.15639099832016765
2023-04-16,47,-0.8,0.170372285418821,0,6,4,2023,16,-0.40990684566367247
2023-04-17,47,-0.35,0.170372285418821,0,0,4,2023,17,-0.0025197484416432567
2023-04-18,47,-0.25,0.170372285418821,0,1,4,2023,18,0.08801071760769665
2023-04-19,47,-0.2,0.170372285418821,0,2,4,2023,19,0.13327595063236658
2023-04-20,47,-0.25,0.170372285418821,0,3,4,2023,20,0.08801071760769665
2023-04-21,47,-0.45,0.170372285418821,0,4,4,2023,21,-0.09305021449098315
2023-04-22,47,-0.6,0.170372285418821,0,5,4,2023,22,-0.22884591356499284
2023-04-23,47,-0.2,0.170372285418821,0,6,4,2023,23,0.13327595063236658
2023-04-24,47,-0.65,0.170372285418821,0,0,4,2023,24,-0.2741111465896628
2023-04-25,47,0.2,-0.16675284384694922,1,1,4,2023,25,0.205744748788716
2023-04-26,47,-0.1,0.170372285418821,0,2,4,2023,26,0.22380641668170634
2023-04-27,47,-0.35,0.170372285418821,0,3,4,2023,27,-0.0025197484416432567
2023-04-28,47,-0.4,0.170372285418821,0,4,4,2023,28,-0.04778498146631321
2023-04-29,47,-0.6,0.170372285418821,0,5,4,2023,29,-0.22884591356499284
2023-04-30,47,0.0,-0.16675284384694922,1,6,4,2023,30,0.0608904499451625
2023-05-01,47,-0.6,0.170372285418821,0,0,5,2023,1,-0.22884591356499284
2023-05-02,47,-0.1,0.170372285418821,0,1,5,2023,2,0.22380641668170634
2023-05-03,47,-0.1,0.170372285418821,0,2,5,2023,3,0.22380641668170634
2023-05-04,47,-0.05,-0.16675284384694922,1,3,5,2023,4,0.024676875234274254
